temp, energy_density, magnetisation, specific_heat, susceptibility, elapsed_time: 47
1.9, -1.8099981249988792, 0.938628749996745, 0.5555315511125096, 0.18872050492841347
1.92, -1.7979469999992674, 0.9333453124969995, 0.5908600401319627, 0.229256975956819
1.94, -1.7862519999996973, 0.9289519374972655, 0.6160781484303067, 0.24479519864991034
1.96, -1.7733453750000074, 0.9233942499975204, 0.6512174826916881, 0.2782391737159195
1.98, -1.7613066250003198, 0.9186512499977613, 0.6717028248282401, 0.29798465963547216
2, -1.746877375000653, 0.9122319374979764, 0.7076348623225073, 0.3402764881410256
2.02, -1.7335102500008936, 0.9066252499981836, 0.7288870309109114, 0.36627103373328523
2.04, -1.715945375001067, 0.8980152499983786, 0.7774753894393382, 0.43124930845364934
2.06, -1.6990320000012173, 0.8900321249985886, 0.8165559501689399, 0.4835612883812818
2.08, -1.6836703750014148, 0.8825989999987311, 0.8508903184878533, 0.5385203523261567
2.1, -1.6652581250015674, 0.873307062498944, 0.8946346112179758, 0.6044604517590948
2.11, -1.658348750001513, 0.8701039374989618, 0.9040996598483899, 0.6149600491441153
2.12, -1.6471655000016328, 0.8641881249990924, 0.9217028299085278, 0.6580863750241231
2.13, -1.6372703750016768, 0.8590488749991444, 0.9419933269761457, 0.6939421094795757
2.14, -1.6290907500017122, 0.8550911249992027, 0.9529596490217674, 0.7148800227236756
2.15, -1.618950125001717, 0.8494144999992816, 0.9814611220239252, 0.7605476559112522
2.16, -1.6095253750017973, 0.8448076874993639, 0.9901045530142508, 0.7869556842950403
2.17, -1.5970301250016854, 0.8373033124994139, 1.0200533903276523, 0.8454715664306168
2.18, -1.5893737500017728, 0.8337146249994533, 1.0214706884296092, 0.8573015550306926
2.19, -1.5786000000017448, 0.8275654374994851, 1.042864110383753, 0.9015520369871022
2.2, -1.5660978750016623, 0.8200954999995734, 1.064550008007535, 0.9600163574326875
2.21, -1.5578612500016145, 0.8157059374996123, 1.0753446587429931, 0.9835409867828739
2.22, -1.5483447500016565, 0.8110487499996721, 1.0845124684086571, 0.9964231792536543
2.23, -1.5348803750016191, 0.8024039999996879, 1.1046736318941717, 1.0678447444932695
2.24, -1.5231515000016231, 0.7959612499997546, 1.112529798102906, 1.0975630865812658
2.25, -1.5123357500014953, 0.7895561874997733, 1.1224752737469843, 1.1318432617736898
2.2600000000000002, -1.5026105000014596, 0.7843641874998044, 1.134626019755693, 1.1591693329900923
2.27, -1.4916855000014466, 0.7774934999998423, 1.1401963208517842, 1.2003748358313266
2.2800000000000002, -1.4788895000013917, 0.7694585624998549, 1.157449829666176, 1.2522657645388588
2.29, -1.469666000001353, 0.764577624999902, 1.1619365192171593, 1.2598774202614993
2.3000000000000003, -1.4541897500012617, 0.7542068124999303, 1.1749861897387888, 1.3298654346392385
2.31, -1.444708250001248, 0.749214999999959, 1.1747502169179873, 1.3449791392379478
2.3200000000000003, -1.4340485000012413, 0.7427024999999841, 1.1772424155616636, 1.3721489334650694
2.33, -1.4210621250010602, 0.7336831249999873, 1.1905970751144939, 1.4236215080757424
2.34, -1.4103380000010408, 0.7278360624999888, 1.1796001257396718, 1.4361244688081338
2.35, -1.3949272500009446, 0.717013062500014, 1.1914683388722023, 1.4962399106913438
2.3600000000000003, -1.3854566250009528, 0.712472750000033, 1.1861976938635976, 1.4848132002203251
2.37, -1.3722338750007919, 0.7027754375000403, 1.1937214135101972, 1.5449141053311692
2.38, -1.3560843750007177, 0.6912374375000356, 1.2020579839986338, 1.6057140314909841
2.39, -1.3527523750007209, 0.6908253125000543, 1.1806427170076432, 1.575438883699986
2.4, -1.336608500000601, 0.6799822500000698, 1.1837661345073518, 1.6136227874530449
2.41, -1.3284347500005786, 0.6751423750000877, 1.1724242626155799, 1.6139314326679475
2.42, -1.3147486250004752, 0.6654821250001062, 1.1748365712850515, 1.6535408651250614
2.43, -1.3046630000003963, 0.6589658750000864, 1.165467020912146, 1.666447402273889
2.44, -1.2924048750003656, 0.6513280625001011, 1.1560464930582723, 1.6739199569879695
2.45, -1.2790483750002264, 0.6409693125000843, 1.1528527750829176, 1.7132365970516876
2.46, -1.2668948750002675, 0.6332168750000984, 1.1497960117828572, 1.7245090080562462
2.47, -1.2593262500001574, 0.6293616875001077, 1.1374515806022087, 1.7116281654650698
2.48, -1.2411621250000777, 0.6154148125001097, 1.1237824508943663, 1.7424783558841501
2.49, -1.233772750000038, 0.6113143750000974, 1.113989659371106, 1.7419438894819592
2.5, -1.2225258749999965, 0.6032381250000931, 1.1044335259738614, 1.7579960724026562
2.52, -1.2027978749999284, 0.5900863125001254, 1.0765305967327417, 1.7506715588232218
2.54, -1.1775558749998247, 0.5718256875001086, 1.0461899095360563, 1.761353797003141
2.56, -1.154100874999728, 0.5554456875000994, 1.0115485230886303, 1.749955770399178
2.58, -1.1395931249996958, 0.546334125000105, 0.9952717843169471, 1.7416668709610041
2.6, -1.1183746249995994, 0.5315453125001145, 0.9659306482451708, 1.7199716513829248
2.62, -1.0983732499995813, 0.5175163750001095, 0.9309179295972941, 1.7052391423039976
2.64, -1.0840976249995429, 0.5082905625001118, 0.9001785218884314, 1.6741991233682914
2.66, -1.0641378749995596, 0.494528750000127, 0.8716994758726377, 1.649906555296184
2.68, -1.0469736249995316, 0.4815586875001043, 0.8437835720033074, 1.625702286027871
2.7, -1.030911374999519, 0.47112918750011984, 0.8063491990921471, 1.58626309291043
2.72, -1.0148584999995092, 0.4607128750001141, 0.7830276003757161, 1.5543997778562622
2.74, -0.998170249999529, 0.4479568125001094, 0.7571365987770928, 1.5247527553303153
